,percentage,region,ad_id
3,0.175409,Nova Scotia,547480206307679
4,0.319183,Ontario,547480206307679
5,0.000674,Prince Edward Island,547480206307679
6,0.000638,Quebec,547480206307679
0,0.070918,Alberta,280538460580569
1,0.235059,British Columbia,280538460580569
2,0.172052,Newfoundland and Labrador,280538460580569
3,0.211197,Nova Scotia,280538460580569
4,0.309811,Ontario,280538460580569
5,0.000593,Prince Edward Island,280538460580569
6,0.000371,Quebec,280538460580569
0,0.059787,Alberta,112561337734591
1,0.212399,British Columbia,112561337734591
2,0.043718,Manitoba,112561337734591
3,0.048592,New Brunswick,112561337734591
4,0.072697,Newfoundland and Labrador,112561337734591
5,0.140013,Nova Scotia,112561337734591
6,0.377359,Ontario,112561337734591
7,0.014966,Prince Edward Island,112561337734591
8,0.021761,Saskatchewan,112561337734591
9,0.008708,Yukon,112561337734591
0,0.073257,Alberta,4416881488365010
1,0.238574,British Columbia,4416881488365010
2,0.047237,Manitoba,4416881488365010
3,0.042322,New Brunswick,4416881488365010
4,0.070658,Newfoundland and Labrador,4416881488365010
5,0.136641,Nova Scotia,4416881488365010
6,0.351304,Ontario,4416881488365010
7,0.010604,Prince Edward Island,4416881488365010
8,0.020199,Saskatchewan,4416881488365010
9,0.009203,Yukon,4416881488365010
0,0.000698,Alberta,200009802073919
1,0.097919,British Columbia,200009802073919
2,0.000331,Manitoba,200009802073919
3,0.100429,New Brunswick,200009802073919
4,0.068132,Newfoundland and Labrador,200009802073919
5,0.108305,Nova Scotia,200009802073919
6,0.512739,Ontario,200009802073919
7,0.020964,Prince Edward Island,200009802073919
8,0.075077,Saskatchewan,200009802073919
9,0.015369,Yukon,200009802073919
10,3.6E-5,Northwest Territories,200009802073919
0,0.233739,Alberta,284155053158107
1,0.17054,British Columbia,284155053158107
2,0.062368,Manitoba,284155053158107
3,0.030789,New Brunswick,284155053158107
4,0.015372,Newfoundland and Labrador,284155053158107
5,0.020892,Nova Scotia,284155053158107
6,0.371341,Ontario,284155053158107
7,0.006092,Prince Edward Island,284155053158107
8,0.079477,Saskatchewan,284155053158107
9,3.7E-5,Yukon,284155053158107
10,0.003927,Northwest Territories,284155053158107
11,0.005427,Nunavut,284155053158107
0,0.026904,Alberta,943640093160611
1,0.259442,British Columbia,943640093160611
2,0.120479,Manitoba,943640093160611
3,0.549749,Ontario,943640093160611
4,0.043426,Saskatchewan,943640093160611
0,1.0E-5,Northwest Territories,1775075982679920
1,0.000699,Alberta,1775075982679920
2,0.100956,British Columbia,1775075982679920
3,0.000518,Manitoba,1775075982679920
4,0.097337,New Brunswick,1775075982679920
5,0.050466,Newfoundland and Labrador,1775075982679920
6,0.105445,Nova Scotia,1775075982679920
7,0.538531,Ontario,1775075982679920
8,0.020789,Prince Edward Island,1775075982679920
9,0.068321,Saskatchewan,1775075982679920
10,0.016928,Yukon,1775075982679920
0,0.030134,Alberta,4680909158640752
1,0.262605,British Columbia,4680909158640752
2,0.127282,Manitoba,4680909158640752
3,0.536783,Ontario,4680909158640752
4,0.043195,Saskatchewan,4680909158640752
0,0.22986,Alberta,912078626060316
1,0.156629,British Columbia,912078626060316
2,0.063324,Manitoba,912078626060316
3,0.033445,New Brunswick,912078626060316
4,0.016286,Newfoundland and Labrador,912078626060316
5,0.022522,Nova Scotia,912078626060316
6,0.385163,Ontario,912078626060316
7,0.00645,Prince Edward Island,912078626060316
8,0.076693,Saskatchewan,912078626060316
9,3.3E-5,Yukon,912078626060316
10,0.004521,Northwest Territories,912078626060316
11,0.005072,Nunavut,912078626060316
0,0.028152,Alberta,215203070631342
1,0.268687,British Columbia,215203070631342
2,0.154244,Manitoba,215203070631342
3,0.500378,Ontario,215203070631342
4,0.048538,Saskatchewan,215203070631342
0,0.023402,Alberta,241773444400832
1,0.241841,British Columbia,241773444400832
2,0.11393,Manitoba,241773444400832
3,0.590056,Ontario,241773444400832
4,0.030771,Saskatchewan,241773444400832
0,2.4E-5,Yukon,254667466660776
1,2.0E-5,Unknown,254667466660776
2,0.206593,Alberta,254667466660776
3,0.154485,British Columbia,254667466660776
4,0.060735,Manitoba,254667466660776
5,0.028484,New Brunswick,254667466660776
6,0.02088,Newfoundland and Labrador,254667466660776
7,0.025269,Nova Scotia,254667466660776
8,0.418412,Ontario,254667466660776
9,0.006674,Prince Edward Island,254667466660776
10,0.06898,Saskatchewan,254667466660776
11,0.004301,Northwest Territories,254667466660776
12,0.005143,Nunavut,254667466660776
0,0.220381,Alberta,271019211308802
1,0.125428,British Columbia,271019211308802
2,0.071276,Manitoba,271019211308802
3,0.054683,New Brunswick,271019211308802
4,0.055326,Newfoundland and Labrador,271019211308802
5,0.037809,Nova Scotia,271019211308802
6,0.321768,Ontario,271019211308802
7,0.010635,Prince Edward Island,271019211308802
8,0.090846,Saskatchewan,271019211308802
9,2.5E-5,Yukon,271019211308802
10,0.005197,Northwest Territories,271019211308802
11,0.006627,Nunavut,271019211308802
0,0.066594,Alberta,370758534546002
1,0.203469,British Columbia,370758534546002
2,0.048543,Manitoba,370758534546002
3,0.045209,New Brunswick,370758534546002
4,0.09069,Newfoundland and Labrador,370758534546002
5,0.144437,Nova Scotia,370758534546002
6,0.362082,Ontario,370758534546002
7,0.013498,Prince Edward Island,370758534546002
8,0.018566,Saskatchewan,370758534546002
9,0.006912,Yukon,370758534546002
0,0.189263,Alberta,392782195617373
1,0.140293,British Columbia,392782195617373
2,0.063726,Manitoba,392782195617373
3,0.036511,New Brunswick,392782195617373
4,0.038546,Newfoundland and Labrador,392782195617373
5,0.029412,Nova Scotia,392782195617373
6,0.423873,Ontario,392782195617373
7,0.00759,Prince Edward Island,392782195617373
8,0.060135,Saskatchewan,392782195617373
9,4.5E-5,Yukon,392782195617373
10,0.004504,Northwest Territories,392782195617373
11,0.006102,Nunavut,392782195617373
0,0.000591,Alberta,399271994967726
1,0.108458,British Columbia,399271994967726
2,0.000305,Manitoba,399271994967726
3,0.092567,New Brunswick,399271994967726
4,0.03988,Newfoundland and Labrador,399271994967726
5,0.089428,Nova Scotia,399271994967726
6,0.584007,Ontario,399271994967726
7,0.018264,Prince Edward Island,399271994967726
8,0.052946,Saskatchewan,399271994967726
9,0.013536,Yukon,399271994967726
10,1.8E-5,Northwest Territories,399271994967726
0,5.3E-5,Northwest Territories,431985274922536
1,0.000584,Alberta,431985274922536
2,0.066341,British Columbia,431985274922536
3,0.000478,Manitoba,431985274922536
4,0.108674,New Brunswick,431985274922536
5,0.077548,Newfoundland and Labrador,431985274922536
6,0.125617,Nova Scotia,431985274922536
7,0.532321,Ontario,431985274922536
8,0.025123,Prince Edward Island,431985274922536
9,0.05439,Saskatchewan,431985274922536
10,0.00887,Yukon,431985274922536
0,0.073219,Alberta,439947630715820
1,0.236312,British Columbia,439947630715820
2,0.054962,Manitoba,439947630715820
3,0.037418,New Brunswick,439947630715820
4,0.05307,Newfoundland and Labrador,439947630715820
5,0.108673,Nova Scotia,439947630715820
6,0.397769,Ontario,439947630715820
7,0.010101,Prince Edward Island,439947630715820
8,0.021023,Saskatchewan,439947630715820
9,0.007453,Yukon,439947630715820
0,0.029054,Alberta,440468647265860
1,0.239332,British Columbia,440468647265860
2,0.129991,Manitoba,440468647265860
3,0.558528,Ontario,440468647265860
4,0.043095,Saskatchewan,440468647265860
0,0.00055,Alberta,531105924666717
1,0.113364,British Columbia,531105924666717
2,0.000265,Manitoba,531105924666717
3,0.085274,New Brunswick,531105924666717
4,0.032357,Newfoundland and Labrador,531105924666717
5,0.087714,Nova Scotia,531105924666717
6,0.59548,Ontario,531105924666717
7,0.01698,Prince Edward Island,531105924666717
8,0.051593,Saskatchewan,531105924666717
9,0.016409,Yukon,531105924666717
10,1.4E-5,Northwest Territories,531105924666717
0,0.00051,Alberta,536880500727803
1,0.106802,British Columbia,536880500727803
2,0.000289,Manitoba,536880500727803
3,0.093151,New Brunswick,536880500727803
4,0.043657,Newfoundland and Labrador,536880500727803
5,0.097582,Nova Scotia,536880500727803
6,0.574056,Ontario,536880500727803
7,0.019465,Prince Edward Island,536880500727803
8,0.048853,Saskatchewan,536880500727803
9,0.015629,Yukon,536880500727803
10,6.0E-6,Northwest Territories,536880500727803
0,0.000481,Alberta,554136252581979
1,0.093369,British Columbia,554136252581979
2,0.000252,Manitoba,554136252581979
3,0.099761,New Brunswick,554136252581979
4,0.060533,Newfoundland and Labrador,554136252581979
5,0.105922,Nova Scotia,554136252581979
6,0.550395,Ontario,554136252581979
7,0.023716,Prince Edward Island,554136252581979
8,0.052791,Saskatchewan,554136252581979
9,0.012765,Yukon,554136252581979
10,1.6E-5,Northwest Territories,554136252581979
0,0.070451,Alberta,589212369182954
1,0.205987,British Columbia,589212369182954
2,0.047568,Manitoba,589212369182954
3,0.040527,New Brunswick,589212369182954
4,0.08429,Newfoundland and Labrador,589212369182954
5,0.138151,Nova Scotia,589212369182954
6,0.381913,Ontario,589212369182954
7,0.011925,Prince Edward Island,589212369182954
8,0.013822,Saskatchewan,589212369182954
9,0.005365,Yukon,589212369182954
0,0.179329,Alberta,600694854297757
1,0.135607,British Columbia,600694854297757
2,0.073754,Manitoba,600694854297757
3,0.037432,New Brunswick,600694854297757
4,0.053774,Newfoundland and Labrador,600694854297757
5,0.034287,Nova Scotia,600694854297757
6,0.38388,Ontario,600694854297757
7,0.006475,Prince Edward Island,600694854297757
8,0.079859,Saskatchewan,600694854297757
9,0.005365,Northwest Territories,600694854297757
10,0.010237,Nunavut,600694854297757
0,0.026739,Alberta,606456917426899
1,0.249927,British Columbia,606456917426899
2,0.140269,Manitoba,606456917426899
3,0.541277,Ontario,606456917426899
4,0.041788,Saskatchewan,606456917426899
0,0.076236,Alberta,840064666676799
1,0.227274,British Columbia,840064666676799
2,0.045802,Manitoba,840064666676799
3,0.04569,New Brunswick,840064666676799
4,0.085197,Newfoundland and Labrador,840064666676799
5,0.146704,Nova Scotia,840064666676799
6,0.334306,Ontario,840064666676799
7,0.011989,Prince Edward Island,840064666676799
8,0.018598,Saskatchewan,840064666676799
9,0.008203,Yukon,840064666676799
0,0.060547,Alberta,887621028831353
1,0.196884,British Columbia,887621028831353
2,0.034867,Manitoba,887621028831353
3,0.047431,New Brunswick,887621028831353
4,0.131871,Newfoundland and Labrador,887621028831353
5,0.190183,Nova Scotia,887621028831353
6,0.304712,Ontario,887621028831353
7,0.012783,Prince Edward Island,887621028831353
8,0.014067,Saskatchewan,887621028831353
9,0.006654,Yukon,887621028831353
0,0.026702,Alberta,895810611037724
1,0.233939,British Columbia,895810611037724
2,0.135509,Manitoba,895810611037724
3,0.561285,Ontario,895810611037724
4,0.042565,Saskatchewan,895810611037724
0,0.052687,Alberta,897420504506650
1,0.153924,British Columbia,897420504506650
2,0.034435,Manitoba,897420504506650
3,0.043081,New Brunswick,897420504506650
4,0.149342,Newfoundland and Labrador,897420504506650
5,0.154564,Nova Scotia,897420504506650
6,0.381078,Ontario,897420504506650
7,0.011946,Prince Edward Island,897420504506650
8,0.013597,Saskatchewan,897420504506650
9,0.005345,Yukon,897420504506650
0,0.07356,Alberta,924455634950471
1,0.254928,British Columbia,924455634950471
2,0.061077,Manitoba,924455634950471
3,0.030935,New Brunswick,924455634950471
4,0.048008,Newfoundland and Labrador,924455634950471
5,0.095688,Nova Scotia,924455634950471
6,0.405526,Ontario,924455634950471
7,0.008303,Prince Edward Island,924455634950471
8,0.015208,Saskatchewan,924455634950471
9,0.006766,Yukon,924455634950471
0,0.200766,Alberta,956256501619073
1,0.139191,British Columbia,956256501619073
2,0.083675,Manitoba,956256501619073
3,0.041793,New Brunswick,956256501619073
4,0.076368,Newfoundland and Labrador,956256501619073
5,0.038139,Nova Scotia,956256501619073
6,0.310194,Ontario,956256501619073
7,0.009713,Prince Edward Island,956256501619073
8,0.082516,Saskatchewan,956256501619073
9,0.007931,Northwest Territories,956256501619073
10,0.009713,Nunavut,956256501619073
0,6.0E-6,Unknown,1064651917676285
1,0.189095,Alberta,1064651917676285
2,0.128922,British Columbia,1064651917676285
3,0.067107,Manitoba,1064651917676285
4,0.041155,New Brunswick,1064651917676285
5,0.041526,Newfoundland and Labrador,1064651917676285
6,0.03208,Nova Scotia,1064651917676285
7,0.402363,Ontario,1064651917676285
8,0.00825,Prince Edward Island,1064651917676285
9,0.077265,Saskatchewan,1064651917676285
10,3.8E-5,Yukon,1064651917676285
11,0.004788,Northwest Territories,1064651917676285
12,0.007405,Nunavut,1064651917676285
0,0.000541,Alberta,1221800211627304
1,0.083568,British Columbia,1221800211627304
2,0.000216,Manitoba,1221800211627304
3,0.106408,New Brunswick,1221800211627304
4,0.05748,Newfoundland and Labrador,1221800211627304
5,0.130872,Nova Scotia,1221800211627304
6,0.520675,Ontario,1221800211627304
7,0.024248,Prince Edward Island,1221800211627304
8,0.06116,Saskatchewan,1221800211627304
9,0.01483,Yukon,1221800211627304
0,2.1E-5,Yukon,1355797984818441
1,0.218499,Alberta,1355797984818441
2,0.149622,British Columbia,1355797984818441
3,0.070299,Manitoba,1355797984818441
4,0.047104,New Brunswick,1355797984818441
5,0.050273,Newfoundland and Labrador,1355797984818441
6,0.035336,Nova Scotia,1355797984818441
7,0.321639,Ontario,1355797984818441
8,0.010031,Prince Edward Island,1355797984818441
9,0.083255,Saskatchewan,1355797984818441
10,0.005337,Northwest Territories,1355797984818441
11,0.008584,Nunavut,1355797984818441
0,0.00049,Alberta,2005076156334507
1,0.089455,British Columbia,2005076156334507
2,0.000325,Manitoba,2005076156334507
3,0.117057,New Brunswick,2005076156334507
4,0.054685,Newfoundland and Labrador,2005076156334507
5,0.128224,Nova Scotia,2005076156334507
6,0.509077,Ontario,2005076156334507
7,0.029302,Prince Edward Island,2005076156334507
8,0.056779,Saskatchewan,2005076156334507
9,0.014576,Yukon,2005076156334507
10,3.0E-5,Northwest Territories,2005076156334507
0,0.028488,Alberta,2013843585446425
1,0.264406,British Columbia,2013843585446425
2,0.121247,Manitoba,2013843585446425
3,0.55723,Ontario,2013843585446425
4,0.028629,Saskatchewan,2013843585446425
0,0.022919,Alberta,2932495230399064
1,0.243965,British Columbia,2932495230399064
2,0.11755,Manitoba,2932495230399064
3,0.582551,Ontario,2932495230399064
4,0.033015,Saskatchewan,2932495230399064
0,0.000638,Alberta,2992063287714855
1,0.096035,British Columbia,2992063287714855
2,0.000519,Manitoba,2992063287714855
3,0.109812,New Brunswick,2992063287714855
4,0.04991,Newfoundland and Labrador,2992063287714855
5,0.122749,Nova Scotia,2992063287714855
6,0.517554,Ontario,2992063287714855
7,0.026368,Prince Edward Island,2992063287714855
8,0.060283,Saskatchewan,2992063287714855
9,0.01612,Yukon,2992063287714855
10,1.2E-5,Northwest Territories,2992063287714855
0,0.063836,Alberta,3029409913991808
1,0.22995,British Columbia,3029409913991808
2,0.061268,Manitoba,3029409913991808
3,0.034729,New Brunswick,3029409913991808
4,0.048842,Newfoundland and Labrador,3029409913991808
5,0.101786,Nova Scotia,3029409913991808
6,0.425156,Ontario,3029409913991808
7,0.010174,Prince Edward Island,3029409913991808
8,0.017705,Saskatchewan,3029409913991808
9,0.006554,Yukon,3029409913991808
0,0.029137,Alberta,3046933662219050
1,0.254961,British Columbia,3046933662219050
2,0.121668,Manitoba,3046933662219050
3,0.561915,Ontario,3046933662219050
4,0.032318,Saskatchewan,3046933662219050
0,8.0E-6,Unknown,3381718635391991
1,0.217308,Alberta,3381718635391991
2,0.154599,British Columbia,3381718635391991
3,0.058597,Manitoba,3381718635391991
4,0.029303,New Brunswick,3381718635391991
5,0.016739,Newfoundland and Labrador,3381718635391991
6,0.020276,Nova Scotia,3381718635391991
7,0.421414,Ontario,3381718635391991
8,0.00576,Prince Edward Island,3381718635391991
9,0.067548,Saskatchewan,3381718635391991
10,3.3E-5,Yukon,3381718635391991
11,0.003838,Northwest Territories,3381718635391991
12,0.004577,Nunavut,3381718635391991
0,0.280924,Alberta,550863389486731
1,0.134903,British Columbia,550863389486731
2,0.041495,Manitoba,550863389486731
3,0.028977,New Brunswick,550863389486731
4,0.016108,Newfoundland and Labrador,550863389486731
5,0.024599,Nova Scotia,550863389486731
6,0.394642,Ontario,550863389486731
7,0.006741,Prince Edward Island,550863389486731
8,0.067058,Saskatchewan,550863389486731
9,0.002801,Northwest Territories,550863389486731
10,0.001751,Nunavut,550863389486731
0,0.017636,Alberta,420038359689535
1,0.129512,British Columbia,420038359689535
2,0.060761,Manitoba,420038359689535
3,0.075503,New Brunswick,420038359689535
4,0.031551,Newfoundland and Labrador,420038359689535
5,0.058418,Nova Scotia,420038359689535
6,0.520116,Ontario,420038359689535
7,0.018049,Prince Edward Island,420038359689535
8,0.081014,Saskatchewan,420038359689535
9,0.00744,Yukon,420038359689535
0,0.073529,British Columbia,1933994636754992
1,0.147059,New Brunswick,1933994636754992
2,0.029412,Newfoundland and Labrador,1933994636754992
3,0.455882,Ontario,1933994636754992
4,0.125,Saskatchewan,1933994636754992
5,0.007353,Alberta,1933994636754992
6,0.058824,Manitoba,1933994636754992
7,0.080882,Nova Scotia,1933994636754992
8,0.022059,Prince Edward Island,1933994636754992
0,0.119048,British Columbia,585101672504491
1,0.08087,Manitoba,585101672504491
2,0.07225,New Brunswick,585101672504491
3,0.029967,Newfoundland and Labrador,585101672504491
4,0.5,Ontario,585101672504491
5,0.015189,Alberta,585101672504491
6,0.071018,Nova Scotia,585101672504491
7,0.012315,Prince Edward Island,585101672504491
8,0.092365,Saskatchewan,585101672504491
9,0.006979,Yukon,585101672504491
0,0.2367,Alberta,153139450333320
1,0.144015,British Columbia,153139450333320
2,0.048628,Manitoba,153139450333320
3,0.023899,New Brunswick,153139450333320
4,0.016417,Newfoundland and Labrador,153139450333320
5,0.031172,Nova Scotia,153139450333320
6,0.437032,Ontario,153139450333320
7,0.004364,Prince Edward Island,153139450333320
8,0.054655,Saskatchewan,153139450333320
9,0.001663,Northwest Territories,153139450333320
10,0.001455,Nunavut,153139450333320
0,1,Quebec,551951862781953
0,1,Quebec,539537933817977
0,1,Quebec,535423037731479
0,1,Quebec,401901071654295
0,1,Quebec,232757942126807
0,1,Quebec,591431018526905
0,1,Quebec,880612656217339
0,1,Quebec,602997351074109
0,0.32251,British Columbia,317948493438425
1,0.67749,Ontario,317948493438425
0,0.271809,Alberta,805986760066804
1,0.092648,British Columbia,805986760066804
2,0.12714,Manitoba,805986760066804
3,0.089286,New Brunswick,805986760066804
4,1.0E-5,Newfoundland and Labrador,805986760066804
5,0.145319,Nova Scotia,805986760066804
6,0.262466,Ontario,805986760066804
7,0.011116,Prince Edward Island,805986760066804
8,0.000165,Quebec,805986760066804
9,2.1E-5,Saskatchewan,805986760066804
10,2.1E-5,Yukon,805986760066804
0,0.250469,Alberta,1287218048404318
1,0.10075,British Columbia,1287218048404318
2,0.13941,Manitoba,1287218048404318
3,0.070993,New Brunswick,1287218048404318
4,0.100398,Nova Scotia,1287218048404318
5,0.321462,Ontario,1287218048404318
6,0.016401,Prince Edward Island,1287218048404318
7,0.000117,Quebec,1287218048404318
0,0.230415,Alberta,215826783936114
1,0.101382,British Columbia,215826783936114
2,0.143779,Manitoba,215826783936114
3,0.082028,New Brunswick,215826783936114
4,0.094931,Nova Scotia,215826783936114
5,0.334562,Ontario,215826783936114
6,0.012903,Prince Edward Island,215826783936114
0,0.228866,Alberta,546396549965662
1,0.1,British Columbia,546396549965662
2,0.140206,Manitoba,546396549965662
3,0.083505,New Brunswick,546396549965662
4,0.075258,Nova Scotia,546396549965662
5,0.351546,Ontario,546396549965662
6,0.020619,Prince Edward Island,546396549965662
0,0.212397,Alberta,3080436188856705
1,0.076317,British Columbia,3080436188856705
2,0.135473,Manitoba,3080436188856705
3,0.081163,New Brunswick,3080436188856705
4,0.121341,Nova Scotia,3080436188856705
5,0.358772,Ontario,3080436188856705
6,0.014335,Prince Edward Island,3080436188856705
7,0.000202,Quebec,3080436188856705
0,0.213587,Alberta,255336943112163
1,0.11269,British Columbia,255336943112163
2,0.138696,Manitoba,255336943112163
3,0.085576,New Brunswick,255336943112163
4,0.112589,Nova Scotia,255336943112163
5,0.319222,Ontario,255336943112163
6,0.017639,Prince Edward Island,255336943112163
0,0.196137,Alberta,591315472279122
1,0.086181,British Columbia,591315472279122
2,0.1263,Manitoba,591315472279122
3,0.065379,New Brunswick,591315472279122
4,0.114413,Nova Scotia,591315472279122
5,0.390788,Ontario,591315472279122
6,0.020802,Prince Edward Island,591315472279122
0,0.163449,Alberta,1526898544318348
1,0.041184,British Columbia,1526898544318348
2,0.120549,Manitoba,1526898544318348
3,0.071214,New Brunswick,1526898544318348
4,0.102531,Nova Scotia,1526898544318348
5,0.485628,Ontario,1526898544318348
6,0.015444,Prince Edward Island,1526898544318348
0,0.278755,Alberta,1643655039169987
1,0.092693,British Columbia,1643655039169987
2,0.138701,Manitoba,1643655039169987
3,0.08525,New Brunswick,1643655039169987
4,0.095399,Nova Scotia,1643655039169987
5,0.299729,Ontario,1643655039169987
6,0.009472,Prince Edward Island,1643655039169987
0,0.246235,Alberta,370849184718426
1,0.085464,British Columbia,370849184718426
2,0.14028,Manitoba,370849184718426
3,0.078109,New Brunswick,370849184718426
4,0.102977,Nova Scotia,370849184718426
5,0.330998,Ontario,370849184718426
6,0.015937,Prince Edward Island,370849184718426
0,0.834149,British Columbia,1479323615758070
1,0.165851,Nova Scotia,1479323615758070
0,0.871897,British Columbia,324738769338867
1,0.128103,Nova Scotia,324738769338867
0,2.7E-5,Ontario,2342941782508693
1,0.867967,British Columbia,2342941782508693
2,0.132007,Nova Scotia,2342941782508693
0,0.80334,British Columbia,1046953049405068
1,2.4E-5,New Brunswick,1046953049405068
2,0.196611,Nova Scotia,1046953049405068
3,2.4E-5,Ontario,1046953049405068
0,0.003069,Alberta,3121165134763405
1,0.158813,British Columbia,3121165134763405
2,0.067662,Manitoba,3121165134763405
3,0.057187,New Brunswick,3121165134763405
4,0.018826,Newfoundland and Labrador,3121165134763405
5,0.039688,Nova Scotia,3121165134763405
6,0.608605,Ontario,3121165134763405
7,0.000266,Prince Edward Island,3121165134763405
8,0.002744,Quebec,3121165134763405
9,0.042905,Saskatchewan,3121165134763405
10,8.9E-5,Yukon,3121165134763405
11,3.0E-5,Northwest Territories,3121165134763405
12,0.000118,Nunavut,3121165134763405
0,0.002955,Alberta,1201121217057284
1,0.15577,British Columbia,1201121217057284
2,0.063694,Manitoba,1201121217057284
3,0.052771,New Brunswick,1201121217057284
4,0.015991,Newfoundland and Labrador,1201121217057284
5,0.037873,Nova Scotia,1201121217057284
6,0.627111,Ontario,1201121217057284
7,0.00043,Prince Edward Island,1201121217057284
8,0.00222,Quebec,1201121217057284
9,0.041024,Saskatchewan,1201121217057284
10,5.4E-5,Yukon,1201121217057284
11,9.0E-5,Nunavut,1201121217057284
12,1.8E-5,Unknown,1201121217057284
0,0.526375,Alberta,1052397322253726
1,0.135213,British Columbia,1052397322253726
2,9.9E-5,Manitoba,1052397322253726
3,0.272389,Ontario,1052397322253726
4,0.050848,Saskatchewan,1052397322253726
5,0.015076,Yukon,1052397322253726
0,0.009641,Alberta,858490231470219
1,0.154177,British Columbia,858490231470219
2,0.041056,Manitoba,858490231470219
3,0.056818,New Brunswick,858490231470219
4,0.040198,Newfoundland and Labrador,858490231470219
5,0.06953,Nova Scotia,858490231470219
6,0.552781,Ontario,858490231470219
7,0.017737,Prince Edward Island,858490231470219
8,0.000236,Quebec,858490231470219
9,0.04956,Saskatchewan,858490231470219
10,0.008267,Yukon,858490231470219
0,0.01114,Alberta,720530405587679
1,0.16763,British Columbia,720530405587679
2,0.042809,Manitoba,720530405587679
3,0.05936,New Brunswick,720530405587679
4,0.037823,Newfoundland and Labrador,720530405587679
5,0.06684,Nova Scotia,720530405587679
6,0.529839,Ontario,720530405587679
7,0.017771,Prince Edward Island,720530405587679
8,0.000159,Quebec,720530405587679
9,0.058458,Saskatchewan,720530405587679
10,0.008169,Yukon,720530405587679
0,0.025974,Saskatchewan,820150688667725
1,0.006494,Newfoundland and Labrador,820150688667725
2,0.019481,Alberta,820150688667725
3,0.142857,British Columbia,820150688667725
4,0.032468,Manitoba,820150688667725
5,0.025974,New Brunswick,820150688667725
6,0.058442,Nova Scotia,820150688667725
7,0.688312,Ontario,820150688667725
0,0.264423,Alberta,751945242287261
1,0.086538,British Columbia,751945242287261
2,0.495192,Ontario,751945242287261
3,0.057692,Saskatchewan,751945242287261
4,0.043269,Manitoba,751945242287261
5,0.009615,New Brunswick,751945242287261
6,0.028846,Nova Scotia,751945242287261
7,0.004808,Prince Edward Island,751945242287261
8,0.009615,Northwest Territories,751945242287261
0,0.219512,Alberta,284082060198059
1,0.130081,British Columbia,284082060198059
2,0.073171,Manitoba,284082060198059
3,0.398374,Ontario,284082060198059
4,0.01626,Prince Edward Island,284082060198059
5,0.065041,Saskatchewan,284082060198059
6,0.01626,New Brunswick,284082060198059
7,0.04065,Newfoundland and Labrador,284082060198059
8,0.02439,Nova Scotia,284082060198059
9,0.01626,Northwest Territories,284082060198059
0,0.12,British Columbia,150450720596661
1,0.075,Manitoba,150450720596661
2,0.09,New Brunswick,150450720596661
3,0.02,Newfoundland and Labrador,150450720596661
4,0.04,Nova Scotia,150450720596661
5,0.52,Ontario,150450720596661
6,0.105,Saskatchewan,150450720596661
7,0.005,Alberta,150450720596661
8,0.02,Prince Edward Island,150450720596661
9,0.005,Yukon,150450720596661
0,0.138298,British Columbia,374629087534088
1,0.085106,Manitoba,374629087534088
2,0.042553,New Brunswick,374629087534088
3,0.021277,Newfoundland and Labrador,374629087534088
4,0.031915,Nova Scotia,374629087534088
5,0.606383,Ontario,374629087534088
6,0.06383,Saskatchewan,374629087534088
7,0.010638,Yukon,374629087534088
0,0.109032,Alberta,259368689237885
1,0.13076,British Columbia,259368689237885
2,0.051365,Manitoba,259368689237885
3,0.028518,New Brunswick,259368689237885
4,0.022737,Newfoundland and Labrador,259368689237885
5,0.022869,Nova Scotia,259368689237885
6,0.549754,Ontario,259368689237885
7,0.006523,Prince Edward Island,259368689237885
8,0.073337,Saskatchewan,259368689237885
9,0.002182,Northwest Territories,259368689237885
10,0.002924,Nunavut,259368689237885
0,0.00027,Alberta,935725707013325
1,0.102577,British Columbia,935725707013325
2,0.000252,Manitoba,935725707013325
3,0.087381,New Brunswick,935725707013325
4,0.031795,Newfoundland and Labrador,935725707013325
5,0.084612,Nova Scotia,935725707013325
6,0.609815,Ontario,935725707013325
7,0.018631,Prince Edward Island,935725707013325
8,0.052961,Saskatchewan,935725707013325
9,0.011671,Yukon,935725707013325
10,3.6E-5,Northwest Territories,935725707013325
0,0.199887,Alberta,363858045375689
1,0.199296,British Columbia,363858045375689
2,0.179897,Manitoba,363858045375689
3,0.398057,Ontario,363858045375689
4,0.022862,Saskatchewan,363858045375689
0,1,Quebec,1026624168089217
0,1,Quebec,231502905579110
0,1,Quebec,857485074905300
0,1,Quebec,1242211619535335
0,1,Quebec,366307788505813
0,1,Quebec,1511263952548625
0,1,Quebec,903597873574294
0,1,Quebec,2193830170757101
0,1,Quebec,840473379966015
0,0.002332,Northwest Territories,1249402605503517
1,0.105234,Alberta,1249402605503517
2,0.118536,British Columbia,1249402605503517
3,0.051314,Manitoba,1249402605503517
4,0.02904,New Brunswick,1249402605503517
5,0.030679,Newfoundland and Labrador,1249402605503517
6,0.030595,Nova Scotia,1249402605503517
7,0.568598,Ontario,1249402605503517
8,0.005632,Prince Edward Island,1249402605503517
9,0.053605,Saskatchewan,1249402605503517
10,0.004434,Nunavut,1249402605503517
0,0.012766,Alberta,2905221519727823
1,0.145457,British Columbia,2905221519727823
2,0.078497,Manitoba,2905221519727823
3,0.058952,New Brunswick,2905221519727823
4,0.026998,Newfoundland and Labrador,2905221519727823
5,0.058516,Nova Scotia,2905221519727823
6,0.500872,Ontario,2905221519727823
